userID	itemID	rating	timestamp	x_label
99	694	1	885680616	2
436	174	3	887769335	1
208	402	4	883108873	1
394	1079	3	881059148	2
311	723	4	884366187	1
22	997	1	878887377	0
440	690	4	891546698	1
372	649	3	876869977	2
336	410	3	877758001	2
117	1012	4	881008815	0
392	321	5	891037685	1
325	542	2	891479962	1
409	480	5	881107056	2
66	281	4	883602044	1
344	246	4	889814518	2
437	655	4	881001945	2
239	705	4	889178652	0
334	173	4	891628228	0
442	385	3	883390416	2
31	124	4	881548110	0
357	984	3	878950923	1
215	182	3	891435266	0
115	1073	5	881171488	1
90	1200	4	891384066	2
102	5	3	888803002	2
178	762	3	882824592	0
70	96	4	884066910	0
391	47	4	877399301	1
325	554	1	891479912	0
128	505	4	879967136	2
426	1116	4	879444251	2
60	416	4	883327639	0
188	240	1	875072799	0
13	201	1	882396869	2
218	154	4	877488546	2
393	380	2	887746482	0
416	546	3	876697807	1
393	1179	4	889731437	0
325	127	5	891478480	0
389	502	4	881384464	1
339	302	4	891034592	1
314	94	4	877891386	1
303	462	3	879468082	0
393	25	2	887744294	2
389	1451	5	880087544	2
44	274	4	878348036	1
378	1046	3	880332857	0
299	433	5	889501365	1
49	583	4	888068143	2
327	455	2	887819316	0
360	207	4	880355888	0
353	300	3	891402310	1
385	705	3	879441538	0
411	405	4	891035152	1
383	19	4	891192911	0
119	100	5	874774575	2
130	881	4	875801239	2
59	625	3	888206295	2
435	443	3	884132777	1
144	815	1	888104659	1
340	174	4	884989913	1
102	530	3	888801577	2
251	181	4	886271733	2
340	504	1	884991742	1
442	31	3	883391249	0
181	258	3	878961709	2
169	234	4	891359418	0
37	176	4	880915942	1
167	1305	1	892738418	1
190	333	4	891033606	1
199	259	1	883782583	2
160	23	5	876859778	1
244	42	5	880602058	0
99	409	2	885679411	1
399	2	3	882512708	1
94	824	4	891722882	1
342	813	5	874984480	2
409	339	2	881105677	0
158	472	3	880132659	1
303	1199	3	879468123	1
23	527	4	874785926	1
200	771	4	884130721	1
332	295	3	887916529	2
144	785	4	888106016	1
24	109	3	875322848	1
268	546	4	875743110	0
328	1139	1	885049756	0
406	199	5	879445810	0
249	1016	3	879571752	2
188	185	4	875071710	0
1	65	4	875072125	0
213	778	5	878955680	1
385	42	1	879443252	2
234	1400	3	892334400	1
200	88	4	884128760	0
405	169	1	885549192	0
442	182	4	883390284	1
79	290	3	891271741	0
405	527	5	885545200	0
117	1095	3	881010938	0
387	744	3	886480818	0
285	237	4	890595636	1
353	316	5	891402757	1
268	472	1	875743335	0
232	474	5	888550036	1
13	385	3	882397502	2
308	660	3	887740410	1
72	117	4	880035588	0
60	234	4	883326463	0
130	243	2	874953526	0
262	815	2	879791216	2
144	190	5	888105714	1
393	1053	3	889730011	1
406	527	4	879445599	1
210	197	5	887736393	1
210	300	4	887730066	2
213	591	4	878955295	1
239	89	4	889179253	2
197	530	3	891410082	2
236	549	4	890116628	1
381	660	2	892696426	0
389	498	5	880086918	1
426	608	4	879444081	1
18	151	3	880131804	2
329	245	3	891656640	0
416	107	5	893212929	1
334	306	4	891544103	1
198	527	4	884208061	1
423	323	3	891395047	0
181	459	1	878962349	1
13	852	1	882396869	2
246	628	1	884922554	0
435	693	3	884131118	2
239	488	5	889179033	0
342	928	3	875318509	2
278	306	5	891295043	0
256	550	5	882164525	2
393	591	5	887744372	0
381	1400	3	892697394	2
333	873	3	891045496	1
13	238	3	881515411	1
445	597	1	891200320	1
429	431	5	882384870	2
429	97	4	882386171	2
178	619	3	888514710	0
12	50	4	879959044	1
283	209	4	879298271	0
373	514	4	877098751	2
79	1008	4	891271982	1
348	1028	4	886523560	2
15	933	1	879456447	0
425	183	3	878738486	2
63	306	3	875746948	0
248	235	3	884536150	2
394	181	4	880886796	1
26	240	3	891377468	2
151	484	4	879524563	2
7	555	4	892134811	2
222	81	1	878183565	0
22	1001	1	878886647	0
347	385	4	881654101	2
198	228	3	884207206	1
343	499	5	876405129	1
10	483	5	877889333	0
112	286	4	884992484	1
44	21	2	878346789	2
130	122	3	876251090	2
1	190	5	875072125	0
58	216	3	884305338	1
141	1	3	884584753	0
344	1165	1	886381986	2
328	511	4	885045678	0
406	181	5	879445859	0
317	245	4	891446575	0
393	303	4	891364609	1
294	902	4	891404417	2
445	195	2	890987655	1
60	56	4	883326919	1
226	209	3	883889146	0
334	870	3	891545513	0
401	196	5	891033497	1
379	451	4	880525968	2
182	222	3	885613180	2
207	997	1	875508693	1
397	324	2	882838749	1
6	189	3	883601365	2
241	887	4	887249685	0
216	150	5	880232812	0
126	1175	5	887856958	2
222	300	5	877562795	0
268	926	2	875743012	2
256	368	1	882163778	2
436	132	1	887769824	0
343	69	5	876405735	0
293	280	2	888905198	0
378	471	3	880057018	2
244	866	5	880605131	1
378	1232	3	880333121	2
435	756	3	884134134	1
426	633	4	879444816	1
338	603	5	879438690	2
427	302	4	879700759	0
407	157	2	875046752	2
214	20	4	892668197	0
416	1503	4	888702629	1
74	121	4	888333428	2
308	520	4	887738508	1
121	508	4	891388333	1
14	492	4	890881485	0
81	544	2	876546272	0
25	114	5	885852218	2
308	58	3	887736459	0
343	237	4	876402738	0
346	455	3	874948889	1
178	71	4	882826577	0
320	403	4	884749281	0
379	504	5	880526141	1
342	1073	1	875320199	0
250	69	5	878092059	0
225	245	2	879539315	0
244	52	4	880606476	0
5	259	1	878844208	1
133	304	3	890588639	0
374	257	3	880393223	1
372	12	4	876869730	2
436	454	4	887768982	1
194	941	2	879552569	1
385	526	3	879445098	2
396	106	4	884646537	2
394	121	4	880888452	2
195	271	4	879488450	2
48	181	5	879434954	2
63	225	2	875747439	2
429	1113	3	882386711	0
429	944	3	882387474	2
329	12	4	891656178	2
422	1017	4	875130063	1
125	384	3	892838591	2
412	4	3	879717253	2
326	479	5	879875432	0
242	1357	5	879741196	1
312	156	3	891698224	0
276	576	3	874792547	1
293	206	4	888907552	0
244	685	2	880604642	2
351	750	5	883356810	0
330	1044	5	876547575	1
418	304	4	891282738	2
392	1142	5	891038184	0
257	405	3	882050397	0
89	212	3	879459909	1
387	444	4	886481800	1
22	153	5	878886423	2
416	819	3	888700844	2
361	197	5	879440739	2
242	237	4	879740594	2
76	98	5	875028391	0
193	210	4	889125755	1
137	266	5	881432735	0
10	56	5	877886598	1
406	79	3	882480481	0
7	604	3	891351547	0
429	635	3	882387202	1
417	725	4	880952970	1
64	175	5	889739415	0
430	527	4	877226209	0
184	67	3	889912569	1
342	179	5	874984175	0
95	1018	3	879198946	1
386	7	3	877655028	1
221	24	5	875244352	2
268	101	2	875542174	0
109	215	3	880578598	2
15	459	5	879455562	1
425	825	2	878738643	2
387	189	5	886483619	1
268	1002	1	875743216	1
224	1045	2	888082766	0
125	94	5	892839065	2
393	396	1	889730514	1
330	588	5	876546033	1
432	50	5	889416012	2
230	140	3	880484320	1
399	763	2	882340900	0
417	195	5	879647380	0
280	629	4	891701852	2
233	923	4	877664010	1
115	952	5	881170998	2
282	879	2	879949504	2
279	1312	3	890780962	1
263	661	5	891298728	2
442	54	3	883391274	1
276	1220	4	874791048	1
119	310	5	886175117	1
73	318	4	888625934	1
2	19	3	888550871	2
97	192	1	884238778	2
447	1034	2	878854918	2
445	410	1	891200164	2
268	238	3	875310352	2
270	282	3	876954093	0
227	25	4	879035535	0
69	147	3	882072920	2
411	196	4	892845804	2
64	403	4	889739953	2
421	915	4	892241252	1
102	502	3	888803738	2
153	510	3	881371198	2
188	164	4	875072674	2
87	161	5	879875893	1
243	16	3	879987630	0
320	895	4	884748346	0
363	37	2	891498510	1
197	550	3	891409981	1
406	435	5	880131642	2
110	11	4	886987922	2
396	930	3	884646467	0
438	1028	2	879868529	2
13	783	3	886304188	2
314	1032	4	877891603	2
373	196	5	877098487	2
43	271	3	880317103	1
158	435	5	880134407	2
357	713	5	878951576	2
334	70	3	891546299	0
151	702	3	879524849	1
422	273	5	875129791	0
313	604	4	891014552	1
5	457	1	879198898	1
373	651	4	877105075	0
311	642	4	884365823	1
429	693	4	882386628	0
85	622	3	882995833	1
277	93	4	879543972	0
363	761	3	891498183	0
313	155	2	891031577	2
294	343	4	889241511	0
20	568	4	879669291	1
378	286	5	880043650	1
216	200	5	880244802	0
207	875	2	875718889	1
328	690	3	885044418	0
10	603	5	877886783	2
281	682	3	881200519	2
90	180	4	891384065	1
311	41	3	884366439	2
393	659	4	887746378	1
11	726	3	891905515	2
385	171	3	879750777	0
387	48	4	886483753	1
429	318	5	882387731	1
339	159	3	891034681	0
274	118	4	878945711	0
334	708	4	891628833	1
409	479	5	881106947	2
268	122	2	875743310	2
326	386	5	879877284	2
178	16	4	882823905	0
306	25	3	876504354	2
395	365	5	883766403	1
348	476	4	886523735	2
269	194	5	891448951	1
405	1029	1	885547735	0
18	152	3	880130515	2
279	434	4	892864609	2
269	143	3	891450385	1
271	430	5	885849419	0
213	841	4	878871010	1
294	1161	3	877819673	2
276	423	5	874790926	2
151	51	4	879543055	0
343	194	5	876405200	2
56	1092	3	892911573	1
90	483	5	891384570	2
406	209	1	880131608	0
158	530	4	880134332	1
181	1375	1	878962586	0
381	100	4	892697442	2
346	241	4	874948929	0
275	627	3	875154718	2
144	165	4	888105993	1
380	181	3	885478391	0
387	136	3	886480288	2
256	685	5	882151576	1
393	123	4	887744328	0
92	248	4	886442565	1
256	775	5	882165269	0
422	926	2	875130100	2
326	671	3	879876327	0
271	265	5	885849275	0
378	50	4	880045145	1
308	966	3	887740500	0
437	1262	3	881002091	1
328	569	4	885049199	1
207	100	2	875503786	1
301	2	2	882076587	0
435	746	4	884132184	2
222	568	5	878183481	2
56	169	4	892683248	0
320	685	4	884748839	0
334	1404	4	891549068	1
442	98	4	883389983	0
21	816	1	874951898	0
7	496	5	891351083	2
218	4	3	877488546	0
393	394	5	889728627	2
207	205	4	875991160	1
279	638	4	875312441	0
254	443	3	886473547	0
178	696	4	882824869	2
399	568	2	882345842	0
25	432	2	885852443	0
374	552	4	880938255	2
200	1139	3	884130484	0
160	7	3	876767822	1
233	499	3	877664010	0
387	441	1	886481800	2
64	539	1	889737126	0
186	226	5	879023664	1
189	234	5	893265401	0
296	309	1	884196209	2
64	62	2	889740654	0
435	115	4	884131771	1
405	1248	1	885548633	1
391	204	3	877399658	1
425	38	3	878738757	2
189	176	4	893265214	2
379	196	4	880525062	1
421	194	4	892241554	1
86	288	3	879570218	0
106	196	5	881450578	2
297	201	4	875238984	0
194	427	4	879521088	2
449	971	4	880410701	0
435	652	4	884131741	1
74	324	3	888333280	2
377	219	3	891299078	2
57	456	3	883698083	1
26	150	3	891350750	0
90	83	5	891383687	1
393	67	3	889730088	1
393	756	4	887745258	0
26	127	5	891386368	1
354	483	4	891217298	0
405	371	1	885549309	0
447	121	5	878855107	2
385	218	2	879447361	1
435	141	2	884132898	1
393	241	4	889554930	1
301	194	4	882075827	0
359	313	5	886453450	2
296	268	4	884196238	0
299	86	4	889502050	1
328	579	3	885049836	1
366	573	5	888858078	1
59	274	1	888203449	2
313	471	4	891015196	0
292	408	4	881104068	0
94	55	4	885873653	0
429	1039	5	882386071	2
250	688	2	878089182	0
70	206	3	884067026	2
203	304	3	880433445	1
270	1471	4	876956264	0
405	593	1	885549790	0
346	265	4	874950794	0
334	566	3	891548866	2
363	809	4	891497712	1
166	748	2	886397751	0
249	28	4	879572106	0
181	13	2	878962465	0
292	125	2	881104401	0
133	294	3	890588852	0
329	483	4	891656347	2
296	134	5	884197264	1
328	199	4	885045528	1
263	237	2	891300103	1
135	265	3	879857797	0
391	497	3	877399133	1
42	118	4	881105505	0
299	1132	1	877880196	2
435	1028	2	884133284	2
102	96	3	888801316	2
22	154	4	878886423	1
279	1501	1	889231898	2
176	236	4	886048145	1
109	295	4	880564707	1
11	40	3	891905279	1
325	197	4	891478199	0
320	405	4	884748774	2
348	100	4	886523207	2
234	403	1	892335674	1
21	291	3	874951446	1
62	3	3	879372325	2
381	77	2	892696367	1
313	1050	4	891016826	0
449	381	4	880410777	2
389	1052	2	881384711	1
328	164	3	885047484	1
201	62	1	884310149	1
158	516	5	880135044	1
160	230	2	876860808	0
92	845	3	886442565	2
303	541	3	879543988	0
321	607	4	879440109	2
234	654	5	892333573	1
81	98	5	876534854	2
320	22	5	884749452	2
246	55	4	884921948	0
207	153	5	877750617	1
202	286	1	879726342	2
104	346	3	888442172	0
233	423	4	877665239	1
407	117	3	875550223	1
408	748	5	889680073	2
397	261	1	875063722	0
28	665	3	881961782	0
395	121	3	883765731	0
136	515	5	882694387	1
201	174	3	884112201	2
82	405	3	876311423	0
144	297	4	888104150	1
305	175	4	886322893	2
405	1435	1	885547735	1
89	517	5	879459859	2
394	508	4	880886978	1
450	470	5	887139517	1
256	1210	5	882164999	2
99	748	4	885678436	2
405	795	2	885547605	2
346	967	2	874948426	0
20	144	2	879669401	0
38	550	2	892432786	2
383	9	5	891192801	1
262	393	2	879794140	0
343	405	4	876403776	0
308	618	4	887737955	1
210	88	4	887737603	1
264	175	5	886123472	1
64	70	5	889739158	1
293	53	3	888907891	0
123	132	3	879872672	2
1	100	5	878543541	0
216	364	2	881721863	2
312	611	5	891698764	0
300	100	3	875650267	1
417	32	2	879647924	2
215	434	5	891435394	2
13	349	1	892387807	1
327	425	3	887822681	0
450	783	3	882399818	1
16	482	5	877718872	0
25	633	4	885852301	0
40	750	3	889041523	0
254	258	4	887347560	0
130	627	5	875801496	2
338	516	5	879438366	1
429	427	5	882385569	0
437	173	4	881001023	0
327	96	2	887822530	0
279	721	5	875312719	0
421	200	3	892241687	1
177	470	5	880130951	1
271	471	3	885847926	0
91	515	5	891439090	0
194	479	3	879521167	0
265	300	5	875320024	2
191	272	4	891560631	0
21	258	4	874950889	0
47	268	4	879439040	1
85	451	4	882995934	1
292	127	5	881104268	0
435	217	4	884133161	2
406	443	4	879792897	1
354	1241	4	891216875	2
115	9	5	881171982	0
405	673	5	885545235	0
312	183	5	891699182	0
379	686	4	880525502	0
267	67	3	878973088	2
59	203	4	888204260	0
194	660	3	879527421	0
447	218	4	878856052	2
378	896	4	889665232	1
151	707	4	879528537	0
416	479	5	893213917	2
143	325	5	888407741	0
429	109	3	882385034	2
445	823	1	891200624	1
69	508	4	882072920	0
429	197	4	882384772	1
276	977	2	874787090	0
293	328	2	888904285	2
347	73	2	881654773	0
342	950	2	875318423	0
303	755	2	879485016	0
43	173	5	875981190	0
389	29	2	880088659	1
144	221	3	888104087	1
85	479	4	879454951	1
92	22	3	875653121	2
158	117	3	880132719	2
181	1395	1	878961847	2
320	771	3	884751316	1
125	208	3	879454244	0
380	135	3	885479436	2
321	100	4	879438882	1
347	410	5	881653059	1
357	237	5	878951217	1
313	659	4	891013773	0
114	482	4	881259839	0
387	133	2	886480483	0
327	423	3	887822752	1
230	485	5	880484370	0
42	72	3	881108229	1
301	871	4	882075148	2
181	952	1	878962720	0
144	597	4	888104191	1
406	99	5	879793081	2
437	755	3	880143450	2
420	283	5	891357162	2
85	286	4	879452259	0
90	652	4	891384611	0
267	54	3	878973922	2
342	122	4	875318783	2
263	614	3	891298792	1
49	1070	3	888068739	0
198	33	3	884209291	2
385	181	1	879439923	0
276	774	2	877934722	0
385	286	3	879438600	2
47	323	2	879440360	2
305	405	3	886324580	0
141	322	4	884584426	1
450	1147	4	882374497	2
246	790	3	884923405	0
50	325	1	877052400	1
172	483	3	875538028	0
412	135	4	879717621	0
158	502	4	880135069	1
72	230	1	880037277	2
21	979	2	874951416	2
341	288	4	890757686	2
160	544	4	876768106	1
157	147	5	886890342	1
401	342	1	891031723	0
181	879	2	878961542	0
390	331	2	879693723	0
373	494	4	877099178	0
398	234	4	875659265	0
145	477	2	888398069	1
343	121	2	876407072	1
64	214	3	889737478	2
299	70	3	877881320	0
234	208	4	892318002	2
435	234	4	884132619	2
405	1167	1	885547268	0
336	153	5	877757669	1
382	1142	3	875945451	2
142	358	2	888640178	2
363	218	2	891497174	2
235	211	5	889655162	1
405	396	1	885547408	0
363	81	4	891496616	2
60	606	4	883327201	0
43	471	3	883955319	2
437	86	4	881001715	2
297	1014	3	874954845	2
399	772	4	882343358	0
311	576	3	884366269	2
330	286	5	876543768	0
305	201	3	886323998	0
57	932	3	883697585	1
208	208	4	883108360	2
42	479	4	881108147	0
320	276	2	884748579	2
234	428	4	892334079	0
214	187	4	891544070	2
416	399	4	878879497	0
85	237	3	879452769	0
313	526	4	891028197	1
387	561	3	886481800	1
201	1008	3	884140891	2
189	1117	5	893264678	2
50	508	5	877052438	1
303	1303	3	879543831	2
59	564	2	888206605	2
42	216	5	881108147	2
423	258	5	891394747	1
202	604	5	879727058	1
42	1049	3	881105882	0
178	196	4	882827834	2
437	665	2	880143695	2
437	239	4	880141529	1
342	143	5	875318936	1
245	50	4	888513664	1
234	963	3	892078983	1
407	200	4	875045685	2
56	554	4	892679356	2
6	506	4	883602174	1
196	428	4	881251702	0
263	163	5	891299697	1
354	134	4	891217298	2
95	591	5	880573287	0
311	322	4	884364047	0
326	98	5	879875112	1
292	705	4	881105374	1
318	138	4	884498115	2
429	1136	4	882386532	0
140	880	4	879013832	2
134	751	5	891732335	2
311	71	4	884364845	1
342	13	3	874984480	2
231	476	3	879966018	2
326	969	4	879875151	2
376	98	5	879454598	1
346	405	3	886274098	2
78	298	3	879633702	1
311	420	1	884366334	2
221	476	2	875244673	2
356	892	1	891406241	1
385	180	4	879442706	2
26	294	3	891348192	0
373	658	4	877105781	0
417	226	3	879648096	1
293	804	1	888907816	1
417	636	3	879648435	0
13	333	3	881514810	1
435	386	4	884133584	1
130	143	5	876251922	2
374	405	4	880392992	2
132	154	4	891278996	1
332	95	5	888360060	1
1	226	3	878543176	2
70	191	3	884149340	1
151	163	4	879542723	0
345	325	1	884901497	2
348	1120	3	886523387	1
181	288	4	878961173	2
276	409	3	874792310	0
325	180	4	891478910	0
239	954	5	889179253	1
200	56	4	884128858	0
325	525	5	891478579	2
234	427	4	892078386	2
151	356	2	879528852	0
435	1217	3	884133819	2
29	874	4	882821020	2
393	1215	3	889731729	2
416	1407	2	886320112	1
94	17	2	891721494	1
432	411	3	889416044	0
405	1421	1	885546835	2
56	728	3	892911420	2
90	421	4	891383718	0
95	229	3	879196408	0
250	56	4	878090004	0
42	95	5	881107220	0
398	162	5	875811851	0
193	56	1	889125572	2
38	133	2	892429873	0
331	11	2	877196702	2
293	226	1	888906906	1
29	302	4	882820663	2
95	79	4	879196231	2
194	568	2	879522819	1
293	1042	3	888907575	1
102	636	3	888801577	0
405	1178	1	885547690	0
174	768	1	886515569	1
58	1103	5	884305150	2
222	218	5	878182370	1
426	614	4	879444604	1
327	411	3	887818957	0
186	300	5	879022858	0
339	182	5	891033310	2
21	148	1	874951482	0
271	221	3	885847927	0
445	628	1	891200137	0
332	265	4	888360370	2
72	51	4	880036946	1
363	96	5	891494835	2
6	269	4	883268222	0
262	365	4	879793939	2
22	194	5	878886607	1
359	1	4	886453214	0
446	332	3	879787149	2
327	634	5	887820493	2
59	209	5	888204965	1
269	716	4	891451111	2
58	311	4	890770101	2
5	410	1	879198183	1
213	238	5	878955635	1
345	311	5	884900609	2
303	765	3	879485608	2
6	87	4	883602174	0
405	1557	1	885547222	0
103	69	3	880420585	0
263	195	5	891299949	0
118	421	4	875384946	1
279	1247	2	875659924	2
201	71	3	884111270	0
174	216	5	886439516	0
327	219	4	887746219	1
145	195	5	882181728	0
356	333	5	891405978	2
31	79	2	881548082	2
217	391	4	889070287	1
234	1126	4	892079722	0
314	1178	2	877892244	2
85	418	3	879455197	2
308	191	4	887736797	1
130	385	5	875802080	0
256	237	4	882150644	2
417	563	2	879649560	1
126	751	4	887853568	2
301	631	1	882078882	2
425	323	2	878737684	0
81	756	1	876534097	0
445	919	1	891200233	1
151	1113	4	879542891	0
342	1300	1	875318556	2
399	389	3	882345078	2
375	300	4	886621795	0
181	284	2	878962996	2
201	559	2	884112627	0
128	284	3	879968663	2
379	530	5	880525502	1
435	252	2	884134677	2
405	579	1	885547557	2
437	197	5	880141962	1
417	47	3	879648004	2
276	8	4	874791623	2
450	100	4	882374059	2
114	100	5	881259927	0
308	484	3	887736998	1
45	1060	3	881012184	0
193	147	2	890860290	1
235	652	4	889655403	2
293	710	3	888907145	0
388	117	5	886436756	1
10	127	5	877886661	2
260	313	5	890618198	2
198	154	4	884208098	1
5	369	1	875635372	2
449	291	2	879959246	0
183	54	2	891467546	2
268	55	4	875309998	2
262	200	3	879794918	1
293	1017	3	888904862	0
95	1090	1	888956869	0
161	187	3	891170998	0
405	386	3	885547605	1
18	432	4	880131559	1
232	493	4	888549622	0
246	3	2	884923390	1
342	1009	1	874984596	1
181	984	1	878961781	1
1	243	1	875241390	0
429	967	4	882386378	1
106	684	4	881452763	0
161	508	2	891171657	1
374	150	4	882156767	0
280	476	5	891702544	1
102	930	2	888802677	1
181	1333	1	878962120	0
256	473	5	882151088	0
224	962	2	888082584	0
157	1258	5	886891132	0
47	306	4	879439113	0
144	531	5	888105473	0
22	195	4	878887810	2
222	127	5	881059039	0
396	328	4	884645813	1
59	101	5	888206605	2
327	265	2	887818511	1
156	11	2	888185906	1
65	7	1	879217290	0
320	161	4	884749360	0
13	874	5	881514876	1
59	33	3	888205265	0
194	482	3	879521088	2
263	528	4	891298854	2
114	640	2	881260303	0
130	717	3	874953928	0
144	707	3	888106322	2
119	40	4	886176993	0
342	762	2	874984914	0
436	133	3	887768982	0
290	210	5	880474716	1
417	29	2	880952218	2
234	1078	2	892336322	1
217	121	1	889069944	2
439	125	3	882893688	0
404	313	5	883790181	2
94	541	3	891723525	2
62	514	3	879374813	2
44	412	1	883613298	1
178	214	1	882827985	1
62	216	4	879375414	2
13	821	3	882141393	0
223	300	3	891548712	1
417	544	3	879646661	2
181	873	1	878961542	2
270	176	4	876955976	1
425	475	5	878737945	0
221	3	4	875244901	0
59	427	5	888204309	1
109	162	2	880578358	2
82	8	4	878769292	0
224	162	4	888103611	1
150	410	4	878747090	1
178	258	4	882823353	1
109	546	3	880571979	2
291	384	4	875086562	2
291	24	5	874834481	0
222	373	3	881060659	0
10	133	5	877891904	1
269	998	5	891451548	1
108	14	5	879879720	0
378	449	3	880333195	2
405	510	1	885545975	2
90	904	3	891382121	1
89	268	5	879461219	1
159	310	5	880989865	0
450	58	3	882373464	2
429	744	4	882386485	2
315	31	3	879821300	1
100	313	5	891374706	1
393	55	4	889727862	2
197	313	4	891409160	0
314	795	4	877889834	2
387	202	3	886482695	1
85	420	4	880838337	0
13	682	1	883670742	1
290	588	4	880474652	1
244	1209	3	880608315	1
18	923	5	880132501	1
130	44	4	875801662	1
405	467	4	885545200	0
330	22	5	876545532	1
450	142	5	887835352	1
315	194	4	879820961	2
6	318	4	883600985	2
178	597	4	882824869	2
407	493	3	875552496	1
325	286	4	891477597	0
41	209	4	890687642	0
181	308	1	878961847	2
214	346	3	891542735	2
342	134	4	875318936	0
339	258	3	891033200	0
405	765	1	885547735	1
431	748	4	877844377	2
379	2	3	880525540	1
430	656	4	877226365	1
63	126	3	875747556	1
271	70	5	885849164	2
406	40	3	880131875	1
329	288	2	891655191	0
425	172	5	878738385	2
276	697	2	874791316	2
295	1039	4	879517742	2
57	321	4	883696629	2
350	286	5	882345337	2
413	628	4	879969791	1
95	43	2	880572356	1
24	9	5	875323745	0
395	892	3	883762681	0
150	278	2	878746889	2
428	332	4	885943749	1
393	27	4	889555050	2
450	801	4	882469863	0
115	431	4	881171558	1
326	530	5	879875778	2
270	237	1	876954484	1
391	286	4	877398517	1
442	554	2	883390641	0
326	1231	3	879877039	1
161	191	2	891171734	2
19	258	4	885411840	1
64	385	4	879365558	0
15	411	2	879456351	2
326	527	5	879874989	1
249	168	4	879572370	0
13	449	4	882398385	1
445	204	3	890988205	0
445	1591	4	891199360	2
165	91	4	879525756	2
367	452	4	876690120	0
342	772	1	875319597	0
328	639	2	885048730	0
115	50	5	881172049	2
299	276	4	877877691	2
450	216	5	882373657	1
326	197	1	879875723	0
158	186	3	880134913	1
354	651	3	891217693	2
271	882	3	885844547	1
327	13	2	887746665	2
450	785	3	882395537	1
401	100	4	891032170	1
158	239	3	880135093	1
426	211	4	879444320	1
450	162	5	882395913	0
405	1562	1	885549506	2
293	649	4	888906726	0
268	194	4	875310352	2
334	476	3	891545540	0
239	663	5	889180617	2
418	269	5	891282765	1
226	258	5	883888671	0
384	343	3	891273716	0
447	70	3	878856483	0
405	768	3	885548932	1
103	234	3	880420353	1
389	136	4	880087671	1
395	255	3	883765731	2
450	144	5	882373865	0
193	307	4	889123316	2
313	586	2	891028426	1
216	168	4	880234680	2
303	248	2	879544680	1
268	40	3	875743708	0
308	154	4	887738152	2
269	741	5	891457067	0
181	337	1	878961709	1
406	410	4	879540026	2
145	301	4	877342952	1
392	166	5	891038466	1
416	975	2	878879391	2
56	7	5	892679439	1
365	742	3	891304039	1
34	329	5	888602808	1
311	1035	4	884365954	1
21	396	2	874951798	1
18	514	5	880129990	1
389	756	2	880088942	1
82	294	4	878768327	1
363	741	3	891495338	2
293	426	1	888907291	1
122	382	3	879270711	2
407	222	4	884197027	2
145	258	4	875269755	2
206	690	2	888179694	1
151	461	4	879524738	1
87	1184	3	879876074	0
450	462	4	882396928	1
60	417	4	883327175	2
425	83	2	891986445	1
87	702	3	879876917	0
82	289	1	884713642	2
117	25	4	881009470	2
342	508	3	874984810	1
144	750	4	888103444	1
276	562	3	889174870	1
382	137	2	875946029	0
349	1117	3	879466366	0
62	462	2	879373737	1
363	792	4	891495918	2
43	285	4	875975468	2
299	954	3	889503503	2
431	538	4	881127620	2
339	1244	4	891036423	2
367	219	4	876690098	2
268	198	4	875309232	2
183	257	2	891464558	0
425	250	4	878739054	1
198	218	3	884209412	0
299	52	4	877880962	2
243	83	4	879988184	0
192	277	3	881367932	1
64	230	5	889739994	0
278	294	4	891295230	0
291	729	4	874871442	1
387	294	2	886484413	2
445	408	3	891199749	2
13	828	1	882399218	1
379	199	4	880524860	1
425	313	1	890346317	2
163	347	4	891219976	2
297	326	2	874953892	1
186	299	3	879720962	0
425	56	5	878737945	0
363	215	3	891496306	1
6	276	2	883599134	1
85	216	3	879454500	0
15	744	4	879455789	0
429	1296	2	882387392	2
407	238	5	875042378	1
385	29	1	879447845	0
354	197	4	891217512	2
249	83	5	879640977	1
405	1175	1	885549904	1
280	431	4	891701531	0
409	965	2	881108777	1
402	235	3	876267014	2
373	82	1	877099317	2
204	304	3	892389328	1
363	461	3	891495711	0
184	9	5	889907685	1
13	787	3	882141582	2
174	56	5	886452583	2
119	741	4	874774815	0
18	487	4	880129454	1
432	274	3	889416229	2
207	628	3	876018608	2
307	195	3	879205470	2
280	153	5	891700681	2
294	825	3	877820272	2
114	210	3	881309511	2
59	582	4	888205300	2
416	405	5	893213645	2
303	158	3	879543959	0
167	568	3	892738341	0
449	137	5	879958866	2
245	240	1	888513860	1
286	824	1	876522200	0
286	421	1	889651848	0
155	292	3	879371061	0
450	384	3	882471524	1
416	842	4	886317350	1
86	289	3	879570366	2
13	450	3	882398494	1
135	943	3	879857931	2
301	222	4	882074345	2
234	588	3	892335541	2
102	79	2	888801316	1
416	568	4	878879861	1
280	977	3	891701723	2
294	358	2	877818861	0
59	764	4	888203709	2
201	413	3	884114505	2
374	1	4	880392992	0
43	409	3	884029493	2
450	739	4	887660650	0
10	98	4	877889261	1
200	125	5	876041895	1
152	483	5	882474435	2
11	94	3	891905324	1
318	708	4	884497994	0
18	234	3	880131106	1
267	168	4	878971716	2
158	410	3	880132794	1
297	435	3	875238726	1
13	839	1	882396984	2
105	752	3	889214406	1
330	174	5	876546172	1
280	274	5	891701188	2
185	515	4	883525255	0
64	154	4	889737943	1
267	172	5	878974783	1
395	924	4	883765156	0
263	168	5	891299949	2
256	476	4	882152914	2
311	1479	3	884365824	0
